review,category,score,vui chơi,lưu trú,nhà hàng,ăn uống,vận chuyển,mua sắm
"Vốn dĩ không thích bánh bao vỏ công nghiệp lắm nhưng mà thấy nhiều người khen bánh bao thọ phát ở hệ thống Circle K khá ok nên là cũng muốn thử. Nói thế nào nhỉ ? Đánh giá khách quan thì bánh bao khá là ok so với giá tiền. Nhân kiểu nạc nạc chứ không mỡ như một số chỗ. Tuy nhiên thì ăn hơi nhạt và không rõ vị gì cả. Vỏ bánh hơi nặng, kiểu bịch bịch ý. Mình ăn không thấy ngon. Nếu so với các hãng bánh bao công nghiệp khác thì cá nhân mình thấy vỏ Thọ Phát không ngon bằng bánh bao Việt Phát hoặc Bảo Lâm. À klq nhưng mà cafe lon của Highland sao chán vậy ? Cảm giác như nước cafe lần thứ 100 .",shop,8.0,0,0,0,5,0,0
"Khu trượt băng nằm ngay tầng 4 dễ nhìn thấy và rộng. Băng thật nên khi trượt khá thích. Giá cho người lớn là 120k cho những ngày trong tuần, 150k cho ngày cuối tuần. Trẻ em dưới 1m40 giá 45k một em. Ngoài ra còn có giá dịch vụ khác như tiền thuê giày, thêu thú vịn khi trượt giá 50 60k. Nếu bạn nào không chơi chỉ vào gần trong sân ngồi chơi thì giá là 20k một người. Lần đầu chơi thấy khá vui và phải thuê thú để vịn , hơi có cảm giác sợ. Tuy nhiên với giá chơi và giá thuê đồ có lẻ chỉ chơi cho biết chứ chơi thường xuyên thì mình thấy giá hơi cao .",entertain,8.0,3,0,0,0,0,0
"Herbal Spa là một trong những lựa chọn tuyệt vời, dành 1 chút thời gian tới đây để thư giãn không có gì là đáng tiếc. Nhân viên nhiệt tình, thân thiện, kĩ thuật viên maSage chăc tay, skiL tốt. Không gian thì thoáng mát, so dễ thương , giá cả hợp lí. Nhất định sẽ ghé thăm lần nữa khi trở lại Đà Nẵng",beauty,10.0,5,0,0,0,0,0
"Lẩu mắm rất ngon, đi 2 người anh chủ quán sẽ cho 1 nồi lẩu vừa ăn, kèm cơm hoặc bún tuỳ yêu cầu của khách. Nồi lẩu mình ăn là 150k do không gọi thêm gì. Rau ăn kèm rất nhiều và tươi xanh, nước lẩu rất vừa ăn, có mực tôm ốc và cá.. Ăn xong còn được tặng kẹo ngậm cho thơm miệng nữa, trà đá frE nha. Quán hơi nhỏ và đông khách, nhưng chủ quán rất hiếu khách và lau dọn rất sạch sẽ.",foods,9.8,0,0,0,5,0,0
"Mình đi đám cưới ban ở đây tận hồi năm 2015, nhưng rất ấn tượng. Nghe đồn thời đó 1 ban đa 8 đến 10 tr, cô dâu chú rể được 1 phòng VIP tân hôn Về không gỉan thi trang trí sanh vô cung snag trọng, bàn đặt khoang cách rộng chứ không chật chội như chỗ khác. Đô ăn nêm nếm ngon,cách trình bay đồ ăn va bàn tiệc vô cùng lọng lẫy. Ngoài ra chỗ này cung có Bq ngon, giá tâm 1tr6 thì phải mình được mời nên không biết giá hI",travel,8.4,0,5,0,5,0,0
"Không gian đẹp. Phong cảnh ở hồ Tà Pạ chính là cái duyên trời cho, 1 vẻ đẹp do con người tạo nên được thiên nhiên ưu ái làm nó trở lên xinh đẹp. Nước xa xa màu xanh đẹp ngất. những mỏm đá khai thác dang dở tạo nên vẻ hoang sơ cho nơi này. Đường đi thì hơi khác so với chỉ dẫn bạn nên hỏi ngưoi dân là hồ gân chùa à lên núi hay mỏm khai thác đá cũ thì nguoi ta chỉ cho à. Người dân ở đây de thuong lắm luôn.",travel,7.6,5,0,0,0,0,0
Cho mình xin số điện thoại ở nhà hàng với được không.mình dẫn đoàn du lịch,wedding,5.4,0,0,0,0,4,0
"Đây là một địa điểm đáng để đi tham quan của Đà Nẵng, nằm cách khu bãi biển của Đà Nẵng không xa lắm, trên đường đi Hội An nên bọn mình có ghé vào chút. Ở đây có 18 tầng địa ngục, với những hình ảnh mô tả làm việc xấu gì thì khi xuống địa ngục sẽ chịu hình phạt ra sao. Tụi mình cứ nghĩ là đi xuống sâu lắm, nhưng thấy đi 1 chút là hết rồi. Trong đó có 1 lối đi lên cổng trời nữa, cầu thang khá dốc và khó đi, nên cả lũ bám vào nhau để đi cho chắc, lối ra có 1 toà tháp khá đẹp. Muốn đi lên chùa thì có thể đi thang bộ hoặc thang máy giá 20k 1 lần cho 1 người. Lối đi lên ngắn tý thôi, nhưng có thể đi thang máy để nhìn ngắm vẻ đẹp của Đà Nẵng qua đó. Ở đó có bán thêm đồ lưu niệm xinh xắn về làm quà. Khuyên các bạn nên mua ở mấy cửa hàng to to, bên tay phải đường theo hướng đi lên chùa, vì mình thấy giá cả rất phải chăng và mấy chị bán hàng nhiệt tình, thân thiện.",travel,7.6,4,0,0,0,0,0
Từng đi ăn buFet dạg gọi món ở squa one tằng trên của KS part hyaT Còn opera chuyên món ý và buFet củg đồ ăn ý nên không pít nên thử không 1 vé là 980k mà không có gan ngỗg hay tôm hùm và chủ đạo là món ý. Nhưg bánh và kem nơi đây rất ngon nhé .,wedding,8.0,0,0,0,4,0,0
"Chỗ này ai ở Sa Đéc cũng đều biết. Bán đồ ăn vặt, đồ ăn sáng gì gì cũng có, bán hơn chục năm rồi, phải nói là món gì cũng có mà giá thì vô cùng học sinh luôn. Vì giá bèo nên quán rất đông, người lớn trẻ nhỏ gì cũng có. Quán nhỏ, bàn ghế ngồi khá chật, theo mình thì quán khá dơ, rác ít khi thấy dọn, khăn giấy dưới chân rất nhiều, bếp nhìn vào rất dơ. Nói chung là ham rẻ thì cứ thử đến 1 lần cho biết.",foods,5.0,0,0,0,3,0,0
"RẤT TỆ. Đến quán vào lúc 9h10 đêm. Mì cay chỉ đúng vị của muối, không nghe tí chua hay ngọt. Thực sự không nói quá nếu bảo dở hơn cả Hảo Hảostar star star Thấy mọi người review tốt, trời mưa lâm râm lội đi 9 cây số tìm quán trong hẻm. Ai dè phí tiền. Thử cho biết, sẽ không ghé nữa. View quán trang trí đẹp, có sách, gấu bông nhưng bù cái đồ ăn không ổn. Trà sữa truyền thống cũng tạm. Chưa kể vừa vào nhân viên liền nhắc 10h đóng cửa.",foods,3.0,0,0,0,1,0,0
"Mình là đứa cực kì đạo bún bò nên vị vậy mình đã ăn rất nhiều quán mà vẫn chưa ưng được quán nào cho đến khi tìm ra quán này. Vô tình hôm ấy mình ở chỗ làm đói dã man mà lại thèm bún bò chỗ mình hay ăn thì xa mà dạo này lại khó chịu nên kiếm chỗ khác ai dè lại tìm ra quán này. Thoạt đầu mình nghĩ quán nhìn view chán cơ mà ăn thử xem sao. Ai dè vào ăn xong mê mẩn luôn, đúng là tốt gỗ hơn tốt nước sơn, vị bò không quá nồng, nước dùng rất đậm đà, thơm dã man. Nói chung là ngon kinh khủng ăn xong rồi vẫn còn ghiền vị này thế là cứ đều đều tới đây mỗi ngày Cách đây hai ngày mình có dắt bạn mình ghé quán ăn thử, bạn mình cũng khen nức mũi. Mình thấy tô 30k là no căng luôn rồi vậy mà hôm đó nghe bạn dụ thế là ăn tô 50k gân quá trời. Bạn mình khen móng giò ở đây rất béo, mềm tan chứ không bị cứng. Nói chung m.ng ăn thử nha đồ ăn nhiều lắm nên giá cả bình dân, cực kì xứng đáng.",foods,9.0,0,0,0,5,0,0
bữa mình ghé qua mua thuốc hai lần rồi ở đây bán thuốc giá cao hơn chổ khác gấp đôi. bữa đó mình mua thuốc ở đây trên bao thuốc ghi là hàng khuyến mãi cấm bán mà cô bán thuốc mang ra bán. rồi năm sản xuất là 2010 mới đâu... mấy bạn né tiệm này ra nha. y đức gì mà thức đức dễ sợ.,beauty,1.0,0,0,0,0,0,0
"Vé vào cổng 50k người, có nhiều khu vực chụp hình đẹp.",wedding,8.4,5,0,0,0,0,0
"Gia đình đi ở đây hơn 5 lần rồi vì rất ấn tượng với phong cách phục vụ của VinPearl. D ồ ăn buFet ngon , phòng và view đẹp , rất gần biển, shuTle và phà đưa đón khách 24 7 nên đi ra Nha Trang chơi đêm khuya về không sợ. Mặc dù về chất lượng công viên của Vinpearl, công viên nước mình thấy vẫn chưa đặc sắc và nổi trội , nhưng với cách phục vụ tận tình thì vẫn đáng là nơi để ghé tham quan lại",travel,8.4,0,5,0,5,0,0
"Địa điểm mới cho các bạn trẻ ở Nghệ An Hà Tĩnh nè, tha hồ check in sống ảo với rất nhiều view đẹp, hải sản ở quá chi là ngon luôn. Gia đình mà có con nhỏ thì không phải lo con không co chỗ chơi đâu nha, ở đây có khu vui chơi riêng dành cho trẻ em. Tóm lại là một địa điểm nên đến trong hè này đó mọi người ạ",travel,10.0,5,0,0,5,0,0
"Chẳng còn bao lâu nữa là tới tết rồi. Mình có tìm địa điểm để mua rượu để làm quà với mang về quê để trưng tết, nên tìm ra được chỗ này đây. Chỗ này mính thấy bán rượu uy tín, chất lượng. Không lo rượu nhái rượu dởm. Đa dạng mẫu mã. Nhân viên tư vấn cũng nhiệt tình. Giá thì tuỳ loại.",shop,8.0,0,0,0,0,0,5
"Với giá 29k mà được dĩa mỳ ý tuyệt vời. Mỳ ở đây khá nhiều, vị thơm ngon, mỳ không bị mùi bột nặng. Mình có gọi thêm món mỳ ý bò bằm ăn kèm với trứng Scotch EG đặc biệt của quán 59k , mình thì thấy thịt của scotch eG hơi bị khô, ăn nhiều hơi ngán, trứng lòng đào thị tuyệt vời. Nhưng kết hợp giữa mỳ và trứng dường như không thích hợp cho lắm. Điều mình yêu thích ở quán là đội ngũ nhân viên đáng yêu, dễ thương và nhiệt tình. Đây là điểm cộng cực lớn để kéo mình quay lại quán.",foods,8.4,0,0,0,5,0,0
"Bao nhiêu năm chẳng qua đây ăn rùi ý . Quán bánh cuốn bún chả nằm trên phố Phạm Hồng Thái, mình chẳng mấy khi ăn bánh cuốn ở đây mà chỉ ăn bún chả thui. Bún chả ở đây đúng kiểu bún chả người Hải Dương từ xưa đến nay vẫn hay ăn, chỉ có chả miếng và được bỏ chung với bún chứ không bỏ thẳng vào nước chấm như trên Hà Nội. Nước chấm vừa miệng, rau sạch sẽ, chả ướp đậm đà. Nói chung sáng dậy sớm mà qua đây ăn thì quá ngon rồi, sợ không dậy được thui Giá 20 30K suất nhé.",foods,7.4,0,0,0,5,0,0
"Chỗ này bán bánh hot dog và bánh flan ngon nhất ở ninh hoà. Địa điểm gần ngay chợ ninh hoà lun... Có ban súp cua nưa ... Mở lúc 2h chiều khoảng 7h30 hết... Hot dog ăn miếng tan chảy pho mai cực thích... Giá bánh flan là 8k, hot dog 6k so với mặt bằng chung ở ninh hoà cung ok....",foods,7.0,0,0,0,5,0,5
"Bánh Tráng Cô Bình Bánh Tráng Cô Bình bán cũng khá là lâu rồi.Chỗ cô bán khá là nhiều món ăn vặt thêm như là khô gà, khô mực,nui chiên,...Cô bán xinh đẹp sạch sẽ,bày bán nhìn khá là hấp dẫn. Vị trí dễ tìm nằm trên đường Trần Hầu. Không gian chỉ bán đi, bày bán đẹp mắt, sạch sẽ, gọn gàn. Giá giá rẽ, khõi bàn, giá học sinh sinh viên. Chất lượng độ ngon thì quá tuyệt, đặc biệt là có nhiều loại nước sốt ăn lạ ngon. Cô chủ bán dễ thương, vui vẻ, thân thiện. Menu có nhiều món tha hồ lựa chọn. Về Hà Tiên lần nào cũng phải ăn .",foods,8.0,0,0,0,5,0,0
"Quán dơ bẩn, bừa bãi, mèo mang tới đây khoẻ ốm để lẫn lộn làm các con lây bệnh lẫn nhau, khi được truy vấn trách nhiệm thì anh HUY QUANG ĐINH bảo là KHÔNG CÓ TIỀN CHỮA! Các bé mèo bệnh bị đưa vào chuồng kế nhà vệ sinh lạnh lẽo, ăn những miếng đồ th yêu , nằm thoi thóp chờ chết. Khuyến cáo Đừng Bao Giờ Ghé Vào Đây.",service,1.8,0,0,0,0,0,0
"Món dê ngon, giá rẻ. Tất cả các món dê đều đồng giá 100k, lẩu thì dao động từ 100 250, giá bình dân. Phục vụ nhanh.",foods,8.0,0,0,0,5,0,0
"60k người vào cổng. Có thể đi bộ hoặc thuê xe chạy xuống làng. Nhóm mình đi bộ để check được nhiều nơi hơn, thấy ngta đi xe chỉ chạy vòng ngoài Đi xuống khá xa, bậc thang lên xuống rã rời. Xuống cực lên đi chẳng nổi  Cầu dây dưới hình đi rung lắc thêm phần leo bậc thang tạo ra combo nhức đầu Lúc về nhức đầu không chịu được . Làng rộng nhưng chưa đa dạng lắm. Mang nét hoang sơ núi rừng. Đà Lạt lạnh vào đây đi nắng hết biết lạnh là gì Tham quan tự túc, vào cổng rồi thì ai muốn làm gì làm, đi đâu cũng tự, không có hướng dẫn nhân viên bảo vệ bản đồ gì cả. ✔Lần đầu đến cho biết thêm không có ý định sẽ quay lại.",travel,4.0,4,0,0,0,0,0
"Dù đi ngày tết nhưng giá vé so ra thì vẫn ok,không quá cao hay quá rẻ.không gian ok,nhân viên tận tình,nhưng bắp nước không ok cho lắm.kêu combo bắp nước,mà gần 1 2 bộ phim mới đem nước vào vì đi ra hỏi sao chưa có nước",entertain,5.0,4,0,0,0,0,0
"Không gian thoải mái, nhân viên nhiệt tình, đồ ăn ngon, giá cả phải chân",foods,10.0,4,0,5,5,0,0
"Quán này bán điểm tâm sáng, mỗi ngày cô Lan bán 1 món khác nhau nha. Có bún riêu, bún bò, phở,.. Hôm nay mình tới ăn thì cô bán bún riêu, mình kêu tô nhỏ bỏ chả cá hấp với riêu thôi. Giá là 12k. Chỉ 12k mà có được tô bún như này thì cũng rẻ bình dân rồi nhỉ. Cục chả cô sắt dày cui luôn, riêu ít dai. Mình tới trễ nên nước bún sắt lại hơi mặn. Cô bán thân thiện, quán nhỏ nên chỗ để xe hơi chật. Nhỏ thì nhỏ nhưng cũng có khoảng 7 8 bàn đó nhe.",foods,6.0,0,0,0,4,0,0
Cây cầu đẹp và nổi tiếng tại Đà nẵng. Lúc 12h đêm or 1h sáng gì đó có thể quay quanh trục nó. Màu sắc thay đổi cũng rất đẹp,travel,9.6,5,0,0,0,0,0
"Quán chuyên mỗi bò né thôi ạ. Lúc đem ra thì nóng sôi luôn ạ. 1 suất gồm 2 bánh mì. Trong 1 suất thì như trên hình đó gồm trứng, 1 ít thịt bò thái mỏng, vài miếng xúc xích và sốt. Theo mình thì không ngon lắm ăn ngấy. Dưa chuột có hôm đắng lắm. Hành khô cũng không phải loại tự làm mà mua ngoài chợ ăn ở đây 3 lần vì bạn bè rủ đi thôi. Điểm 5 10. Mà mình không hiểu tại sao bọn bạn mình lại nghiện cơ huhU. Quán mùa hè đúng kiểu nóng vãi ra ít quạt mà gió nhẹ  ăn bánh mì chảo còn ngon hơn nghìn lần mà nhiều hơn tnay nhiều ấy",foods,5.0,0,0,0,4,0,0
"Dịp rồi có đi Đà Lạt cùng bạn và bOk phòng ở Muse House. Hostel này nhỏ thôi, có phòng dorm giá 100k người, giường tầng cũng rất dễ thương, có rèm cửa sắc màu luôn nhưng mình đi 5 người bOk 1 phòng 2 và 1 phòng 3. Hình mình chụp là phòng 2 người, nhỏ nhắn ấm cúng, có sân thượng và wc nóng lạnh luôn hen. Trên kệ còn có rất nhiều sách hay mà lại là bản gốc luôn, chắc toàn sách quí Phía dưới trệt là 1 quán cafe xinh xinh với rất nhiều cây xanh, chị chủ và nhân viên thì tốt lắm nhé,. mình mượn đồ hỏi đường đều rất chi tiết và thân thiên chỉ dẫn. Giá 1 đêm là 300k phòng 2 và 400k phòng 3 hen D nếu có dịp lên ĐL sẽ ghé nàng thơ thêm 1 lần D",travel,8.0,0,5,0,0,0,0
Cảm ơn chị chủ cửa hàng tư vấn nhiệt tình mà đồ cho bOs đẹp và giá thành hợp lý,service,10.0,0,0,0,0,0,5
